"ID","Site.Type","Site.Name","Lat","Long","Seagrass.Unveg","Date","Time","Depth","Distance","Data.Collector","Q.PA","Phylum","genus.species","Genus","Species","Length","Abundance","Notes","Participant.List","Contact.Email","site.paired","family","trophic.group","trophic.group.simple"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","PA","Chordata","Acropoma_japonicum","Acropoma","japonicum",NA,23,"totall 48","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Acropomatidae","planktivore","planktivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Takifugu_niphobles","Takifugu","niphobles",59,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Tetraodontidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Takifugu_niphobles","Takifugu","niphobles",52,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Tetraodontidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Takifugu_niphobles","Takifugu","niphobles",53,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Tetraodontidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Takifugu_niphobles","Takifugu","niphobles",60,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Tetraodontidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lactoria_cornuta","Lactoria","cornuta",18,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Ostraciidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Pterogobius_elapoides","Pterogobius","elapoides",75,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","Planktivore","planktivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",55,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",57,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",52,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",60,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",52,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",58,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",52,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",61,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",56,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",50,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",55,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",55,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",50,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",50,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",55,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",45,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",61,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",60,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",59,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",50,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",57,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",44,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",56,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",56,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",58,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","PA","Chordata","Lateolabrax_japonicus","Lateolabrax","japonicus",NA,22,"total 47","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Lateolabracidae","benthic.invertivore.planktivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Hexagrammos_otakii","Hexagrammos","otakii",72,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Hexagrammidae","benthic.invertivore.piscivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Pholis_fangi","Pholis","fangi",73,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Pholidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160620","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160620,"1430","100","28.7","Hwi-june Song","Q","Chordata","Pholis_fangi","Pholis","fangi",89,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Pholidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Pseudoblennius_cottoides","Pseudoblennius","dottoides",67,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Cottidae","benthic.invertivore.piscivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Pseudoblennius_cottoides","Pseudoblennius","dottoides",53,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Cottidae","benthic.invertivore.piscivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Porocottus_leptoxomus","Porocottus","leptoxomus",67,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Cottidae","benthic.invertivore.piscivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",67,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",50,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",64,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",51,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",60,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",57,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",62,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",58,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",55,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",61,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Rudarius_ercodes","Rudarius","ercodes",56,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Monacanthidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Favonigobius_hymnauchen","Favonigobius","hymnauchen",57,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Favonigobius_hymnauchen","Favonigobius","hymnauchen",96,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Favonigobius_hymnauchen","Favonigobius","hymnauchen",60,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Favonigobius_hymnauchen","Favonigobius","hymnauchen",98,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Favonigobius_hymnauchen","Favonigobius","hymnauchen",75,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Favonigobius_hymnauchen","Favonigobius","hymnauchen",73,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Favonigobius_hymnauchen","Favonigobius","hymnauchen",78,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Favonigobius_hymnauchen","Favonigobius","hymnauchen",71,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Gobiidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Ditrema_temminckii","Ditema","temminckii",66,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Embiotocidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Ditrema_temminckii","Ditema","temminckii",58,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Embiotocidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Ditrema_temminckii","Ditema","temminckii",78,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Embiotocidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Ditrema_temminckii","Ditema","temminckii",78,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Embiotocidae","benthic.invertivore","carnivore"
"Koje-Korea_Seagrass_20160622","Koje-Korea_Seagrass","Koje-Korea",34.7282,128.6047,"vegetated",20160622,"1530","100","28","Hwi-june Song","Q","Chordata","Ditrema_temminckii","Ditema","temminckii",55,1,"","Kun-seop Lee, Hwi-june Song, Seung hyeon Kim, Ojong kwon","sormyo@pusan.ac.kr, klee@pusan.ac.kr","Koje-Korea","Embiotocidae","benthic.invertivore","carnivore"
