Country,habitat,sciName,length,biomass,abun,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,family,act,food,asp,tl,feed,troph,watercol,clim,body,snoutx,snouty
Mexico (BN),Unvegetated,Atherinopsis californiensis,63.5,2.4984377745617663,1.5,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Atherinopsidae,active,2.33,1.78363,563,variable,planktivore,pelagic site attached,temperate,elongated,nan,nan
Mexico (BN),Unvegetated,Callinectes arcuatus,110,71.7240026643845,1,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Portunidae,active,3.6,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,crab,NA,NA
Mexico (BN),Unvegetated,Fundulus parvipinnis,25.5,0.3075524496873553,12,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Fundulidae,active,nan,1.23684,561,hunting macrofauna (predator),benthic invertivore,benthic,temperate,elongated,40,147
Mexico (BN),Unvegetated,Halichoeres semicinctus,123,24.559329689435014,1,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Labridae,active,3.26,1.03567,580,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,elongated;fusiform / normal,28,206
Mexico (BN),Unvegetated,Hyporhamphus rosae,112,15.474719618387924,1,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Hemiramphidae,active,nan,nan,nan,selective plankton feeding,planktivore,pelagic site attached,temperate;tropical,elongated;fusiform / normal,nan,nan
Mexico (BN),Unvegetated,Hypsoblennius gentilis,78.25,5.16837603404716,3.5,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Blenniidae,ambush,2.71,1.45064,511,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,elongated,46,111
Mexico (BN),Unvegetated,Ilypnus gilberti,30.333333333333332,0.24096938889079908,13.333333333333334,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Gobiidae,ambush,nan,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,elongated;fusiform / normal,nan,nan
Mexico (BN),Unvegetated,Paralabrax maculatofasciatus,241,347.10673468468855,1,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Serranidae,ambush,4.2,1.63613,617,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,fusiform / normal,nan,nan
Mexico (BN),Unvegetated,Paralabrax nebulifer,128.75,31.279043650000002,1.5,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Serranidae,ambush,3.53,2.57607,566,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,fusiform / normal,34,176
Mexico (BN),Unvegetated,Syngnathus leptorhynchus,74,0.10304643256195234,2,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,Syngnathidae,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore;planktivore;benthic invertivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan
Norway,Seagrass,Crangon crangon,31.666666666666668,0.2842684804287006,6.666666666666667,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Crangonidae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;boreal,shrimp,NA,NA
Norway,Seagrass,Cyclopterus lumpus,15.5,0.2640373536806488,2,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Cyclopteridae,active,3.64,0.727708,580,hunting macrofauna (predator),benthic invertivore;benthic invertivore;higher carnivore,demersal,temperate,short and / or deep,28,169
Norway,Seagrass,Gadus morhua,49,0.9644848585604877,1,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Gadidae,ambush,4.29,1.29725,576,hunting macrofauna (predator),benthic invertivore;higher carnivore;higher carnivore,demersal,temperate,fusiform / normal,33,122
Norway,Seagrass,Gasterosteus aculeatus,33.166666666666664,0.5206351161179044,3.3333333333333335,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Gasterosteidae,active,3.380000114,2.03993,575,variable,planktivore;benthic invertivore,demersal,temperate,fusiform / normal,28,151
Norway,Seagrass,Pholis gunnellus,100,4.481964946391206,1,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Pholidae,active,3.54,nan,nan,browsing on substrate,omnivore,benthic,temperate,eel-like,nan,nan
Norway,Seagrass,Pleuronectes platessa,31.5,0.3029673263312145,2,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Pleuronectidae,ambush,3.23,1.39958,599,hunting macrofauna (predator),benthic invertivore,benthic,polar,short and / or deep,613,200
Norway,Seagrass,Pollachius virens,41.5,0.7176490928479036,24.666666666666668,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Gadidae,ambush,3.61,1.849075,589,hunting macrofauna (predator),higher carnivore;planktivore;higher carnivore,demersal,polar;temperate,fusiform / normal,21,97
Norway,Seagrass,Pomatoschistus sp.,37,0.7470936500710407,4.5,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Gobiidae,ambush,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;subtropical;temperate;subtropical;tropical;temperate;tropical,elongated;fusiform / normal,NA,NA
Norway,Seagrass,Spinachia spinachia,45.666666666666664,1.1431793300187534,1.3333333333333333,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Gasterosteidae,active,3.5,1.60243,573,variable,planktivore;planktivore;benthic invertivore,benthic;demersal,temperate,elongated,nan,nan
Norway,Unvegetated,Carcinus maenas,38,14.681088578371678,1,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Carcinidae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,tropical;subtropical;temperate,crab,NA,NA
Norway,Unvegetated,Crangon crangon,29,0.22048856084163268,4.666666666666667,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Crangonidae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;boreal,shrimp,NA,NA
Norway,Unvegetated,Pleuronectes platessa,38.333333333333336,0.6417479343236168,7.666666666666667,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Pleuronectidae,ambush,3.23,1.39958,599,hunting macrofauna (predator),benthic invertivore,benthic,polar,short and / or deep,613,200
Norway,Unvegetated,Pollachius virens,58,1.8831042764339596,3,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Gadidae,ambush,3.61,1.849075,589,hunting macrofauna (predator),higher carnivore;planktivore;higher carnivore,demersal,polar;temperate,fusiform / normal,21,97
Norway,Unvegetated,Pomatoschistus sp.,21.333333333333332,0.07522431631020285,19,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,Gobiidae,ambush,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;subtropical;temperate;subtropical;tropical;temperate;tropical,elongated;fusiform / normal,NA,NA
USA (AK),Seagrass,Aulorhynchus flavidus,79.5,0.5114030822961227,5,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Aulorhynchidae,ambush,3.390000105,1.1713,585,selective plankton feeding,planktivore;planktivore;benthic invertivore,demersal;pelagic site attached,boreal;subtropical;temperate,elongated,nan,nan
USA (AK),Seagrass,Blepsias cirrhosus,78,4.50178745714019,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Agonidae,ambush,nan,0.958516,434,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate,elongated,nan,nan
USA (AK),Seagrass,Gadus chalcogrammus,80,2.5119172385534725,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Gadidae,ambush,3.680000067,1.32172,578.5,hunting macrofauna (predator),benthic invertivore;higher carnivore;higher carnivore;planktivore;higher carnivore,demersal,polar,fusiform / normal,35,171
USA (AK),Seagrass,Gasterosteus aculeatus,25.5,0.1930036460693541,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Gasterosteidae,active,3.380000114,2.03993,575,variable,planktivore;benthic invertivore,demersal,temperate,fusiform / normal,28,151
USA (AK),Seagrass,Lepidopsetta sp.,49.5,1.3600637022849096,6.5,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Pleuronectidae,ambush,NA,NA,NA,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,boreal;polar;subtropical;boreal;polar;subtropical;temperate;polar;temperate,short and / or deep,NA,NA
USA (AK),Seagrass,Leptocottus armatus,169.25,136.07862871263833,3.5,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Cottidae,ambush,3.68,1.27423,594,hunting macrofauna (predator),higher carnivore,benthic;demersal,boreal;polar,elongated,nan,nan
USA (AK),Seagrass,Limanda aspera,43,1.5768761252513175,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Pleuronectidae,ambush,3.66,1.64205,576,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,polar,short and / or deep,36,168
USA (AK),Seagrass,Myoxocephalus polyacanthocephalus,43.5,1.292958661671423,2,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Cottidae,ambush,3.71,1.00063,586,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,boreal;polar;subtropical,fusiform / normal,nan,nan
USA (AK),Seagrass,Oligocottus maculosus,46,0.8807940816025168,1.5,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Cottidae,ambush,3.38,1.00868,597,hunting macrofauna (predator),benthic invertivore,benthic,boreal;polar;temperate,elongated,nan,nan
USA (AK),Seagrass,Pholis laeta,47,0.459049787650283,2,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Pholidae,active,3.27,nan,nan,browsing on substrate,omnivore,benthic,polar;subtropical,eel-like,nan,nan
USA (AK),Seagrass,Platichthys stellatus,44,1.0430570462566249,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Pleuronectidae,ambush,3.5,1.62782,559,hunting macrofauna (predator),benthic invertivore,benthic,polar,short and / or deep,52,194
USA (AK),Seagrass,Syngnathus leptorhynchus,92.5,0.20770346099184078,8,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Syngnathidae,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore;planktivore;benthic invertivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan
USA (AK),Unvegetated,Blepsias cirrhosus,74,3.7700097480198624,1,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Agonidae,ambush,nan,0.958516,434,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate,elongated,nan,nan
USA (AK),Unvegetated,Lepidopsetta sp.,46.25,1.0559117559986295,4.5,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Pleuronectidae,ambush,NA,NA,NA,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,boreal;polar;subtropical;boreal;polar;subtropical;temperate;polar;temperate,short and / or deep,NA,NA
USA (AK),Unvegetated,Leptocottus armatus,163.33333333333334,111.58641917108767,1.3333333333333333,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Cottidae,ambush,3.68,1.27423,594,hunting macrofauna (predator),higher carnivore,benthic;demersal,boreal;polar,elongated,nan,nan
USA (AK),Unvegetated,Limanda aspera,40.5,1.3035564711234455,4,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Pleuronectidae,ambush,3.66,1.64205,576,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,polar,short and / or deep,36,168
USA (AK),Unvegetated,Syngnathus leptorhynchus,74,0.10304643256195234,1,AK,0,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,Syngnathidae,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore;planktivore;benthic invertivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan
USA (CA),Seagrass,Atherinops affinis,65.83333333333333,6.610374663379894,164.33333333333334,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Atherinopsidae,active,2.76,1.24322,561,selective plankton feeding,planktivore,pelagic site attached,subtropical;temperate,elongated,nan,nan
USA (CA),Seagrass,Cymatogaster aggregata,70.04666666666667,10.746725,81.33333333333333,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Embiotocidae,active,2.99,1.25039,584,hunting macrofauna (predator),benthic invertivore;planktivore;benthic invertivore,demersal;pelagic site attached,boreal;temperate,short and / or deep,nan,nan
USA (CA),Seagrass,Heterostichus rostratus,75.16666666666667,4.756423153816446,10,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Clinidae,ambush,3.89,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,elongated,nan,nan
USA (CA),Seagrass,Hypsoblennius gentilis,88,7.3028545153600515,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Blenniidae,ambush,2.71,1.45064,511,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,elongated,46,111
USA (CA),Seagrass,Lepidogobius lepidus,21.333333333333332,0.08716557814114154,31.666666666666668,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Gobiidae,ambush,nan,0.61397,611,browsing on substrate;hunting macrofauna (predator);selective plankton feeding;variable,benthic invertivore;benthic invertivore;higher carnivore;omnivore;planktivore;benthic invertivore,benthic,subtropical;temperate,fusiform / normal,nan,nan
USA (CA),Seagrass,Leptocottus armatus,102,27.945538047830137,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Cottidae,ambush,3.68,1.27423,594,hunting macrofauna (predator),higher carnivore,benthic;demersal,boreal;polar,elongated,nan,nan
USA (CA),Seagrass,Lysmata californica,3,NaN,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Lysmatidae,active,NA,NA,NA,variable,benthic invertivore;cleaner,benthic,tropical;subtropical;temperate,shrimp,NA,NA
USA (CA),Seagrass,Paralabrax clathratus,95,12.6217,2,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Serranidae,ambush,3.98,1.917075,508.5,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic;demersal,subtropical;temperate,fusiform / normal,nan,nan
USA (CA),Seagrass,Paralabrax maculatofasciatus,83.33333333333333,16.092374535505282,2.3333333333333335,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Serranidae,ambush,4.2,1.63613,617,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,fusiform / normal,nan,nan
USA (CA),Seagrass,Paralabrax nebulifer,111.78666666666666,20.8510995,58.666666666666664,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Serranidae,ambush,3.53,2.57607,566,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,fusiform / normal,34,176
USA (CA),Seagrass,Paralichthys californicus,93,7.670709573338063,1,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Paralichthyidae,ambush,4.5,1.20553,567,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,subtropical;temperate,short and / or deep,nan,nan
USA (CA),Seagrass,Penaeus californicus,14,3.100963902935105,3,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Penaeidae,active,NA,NA,NA,browsing on substrate;variable,omnivore;scraping herbivore,benthic,subtropical;tropical,shrimp,NA,NA
USA (CA),Seagrass,Platichthys stellatus,124.5,26.622582636514206,1.5,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Pleuronectidae,ambush,3.5,1.62782,559,hunting macrofauna (predator),benthic invertivore,benthic,polar,short and / or deep,52,194
USA (CA),Seagrass,Portunus xantusii,74.66666666666667,52.998508465102134,9.333333333333334,CA,0.09851986024432245,Pacific,East,32.76524175,-117.2465335,3.69099998474121,2.25166670481364,1.60000004371007,2.09100000063578,0.559333324432373,0.468333333730698,0.383666664361954,54.9950002034505,40.8030001322428,33.4886665344238,21.859333674113,17.25,14.1169996261597,7.74233325322469,Portunidae,active,nan,NA,NA,hunting macrofauna (predator);variable,benthic invertivore;benthic invertivore;higher carnivore;omnivore,benthic,subtropical,crab,NA,NA
