Site.Name,Lat,Long,habitat,Date,Time,Depth,Distance,width.transect,area,volume,Q.PA,phylum,family,Genus,Species,Length,Abundance,Country,SPECIES_NAME,cpua,A,B,biomass,biomass.area,biomass.vol
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Pleuronectidae,Platichthys,stellatus,135,1,USA (CA),Platichthys stellatus,0.0026673495081407507,0.010466666666666668,3.1059,33.92438981567134,0.09048820448880604,0.0018097640897761207
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Sciaenidae,Umbrina,roncador,145,1,USA (CA),Umbrina roncador,0.0026673495081407507,0.0118,2.9905,35.0713931640425,0.09354766330591964,0.0018709532661183928
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Sciaenidae,Umbrina,roncador,143,1,USA (CA),Umbrina roncador,0.0026673495081407507,0.0118,2.9905,33.6445270233532,0.08974171260736935,0.0017948342521473869
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Sciaenidae,Umbrina,roncador,129,1,USA (CA),Umbrina roncador,0.0026673495081407507,0.0118,2.9905,24.72296397082782,0.06594478578736909,0.0013188957157473818
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Sciaenidae,Umbrina,roncador,123,1,USA (CA),Umbrina roncador,0.0026673495081407507,0.0118,2.9905,21.44091144297915,0.057190404591519826,0.0011438080918303966
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Sciaenidae,Umbrina,roncador,124,1,USA (CA),Umbrina roncador,0.0026673495081407507,0.0118,2.9905,21.966433843031357,0.05859215650681603,0.0011718431301363207
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Atherinopsidae,Atherinops,affinis,45,1,USA (CA),Atherinops affinis,0.0026673495081407507,0.04,2.5,1.7182694782833106,0.0045832252477522525,9.166450495504506e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Atherinopsidae,Atherinops,affinis,40,1,USA (CA),Atherinops affinis,0.0026673495081407507,0.04,2.5,1.28,0.003414207370420161,6.828414740840322e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Atherinopsidae,Atherinops,affinis,45,1,USA (CA),Atherinops affinis,0.0026673495081407507,0.04,2.5,1.7182694782833106,0.0045832252477522525,9.166450495504506e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Atherinopsidae,Atherinops,affinis,35,1,USA (CA),Atherinops affinis,0.0026673495081407507,0.04,2.5,0.9167060597596156,0.0024451754576094564,4.890350915218912e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Atherinopsidae,Atherinops,affinis,133,1,USA (CA),Atherinops affinis,0.0026673495081407507,0.04,2.5,25.804122428170277,0.0688286132667837,0.001376572265335674
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Atherinopsidae,Atherinops,affinis,155,1,USA (CA),Atherinops affinis,0.0026673495081407507,0.04,2.5,37.83460783462675,0.10091812259838986,0.002018362451967797
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,29,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.22489941410443115,5.998853415925974e-4,1.1997706831851949e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,22,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.0955135179110536,2.547679350208416e-4,5.095358700416832e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,20,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.07108001603540696,1.8959524581067943e-4,3.7919049162135888e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,20,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.07108001603540696,1.8959524581067943e-4,3.7919049162135888e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,20,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.07108001603540696,1.8959524581067943e-4,3.7919049162135888e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,16,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.03558987615722563,9.493063866276601e-5,1.89861277325532e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,18,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.051274247615927825,1.3676633915863214e-4,2.735326783172643e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,22,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.0955135179110536,2.547679350208416e-4,5.095358700416832e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,16,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.03558987615722563,9.493063866276601e-5,1.89861277325532e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,17,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.042948320645297654,1.1455818194870595e-4,2.291163638974119e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,19,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.060630436307053885,1.617225644619793e-4,3.2344512892395857e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,16,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.03558987615722563,9.493063866276601e-5,1.89861277325532e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,16,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.03558987615722563,9.493063866276601e-5,1.89861277325532e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,15,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.02913650351222766,7.771723831228171e-5,1.5543447662456341e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,31,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.2765513491051559,7.376591050112986e-4,1.4753182100225972e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,32,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.3051542784021406,8.139531144029954e-4,1.6279062288059907e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,20,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.07108001603540696,1.8959524581067943e-4,3.7919049162135888e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,29,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.22489941410443115,5.998853415925974e-4,1.1997706831851949e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,31,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.2765513491051559,7.376591050112986e-4,1.4753182100225972e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,36,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.43963502325013,0.0011726602630276817,2.3453205260553634e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,26,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.16031416940161614,4.276139209013938e-4,8.552278418027876e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,27,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.1802113746379146,4.8068672150181004e-4,9.6137344300362e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,21,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.08268644953914071,2.2055366050813198e-4,4.41107321016264e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,20,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.07108001603540696,1.8959524581067943e-4,3.7919049162135888e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Chordata,Gobiidae,Lepidogobius,lepidus,22,1,USA (CA),Lepidogobius lepidus,0.0026673495081407507,0.00829,3.1,0.0955135179110536,2.547679350208416e-4,5.095358700416832e-6
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,70,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,43.29275288633381,0.11547690311742155,0.002309538062348431
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,61,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,29.57654863220758,0.07889099244661989,0.0015778198489323975
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,40,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,9.195316223337043,0.024527122205516727,4.905424441103345e-4
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,80,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,62.656388384911,0.1671264867403682,0.0033425297348073637
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,85,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,74.10658066570164,0.19766815148865213,0.003953363029773043
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,64,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,33.78087586304201,0.09010540261784887,0.0018021080523569774
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,70,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,43.29275288633381,0.11547690311742155,0.002309538062348431
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,54,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,21.10544295186333,0.05629559287674533,0.0011259118575349066
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,68,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,39.9541892954916,0.10657178716549197,0.0021314357433098396
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,66,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,36.78484297868182,0.09811803282622171,0.001962360656524434
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,63,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,32.339702744894325,0.08626129021001196,0.001725225804200239
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,80,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,62.656388384911,0.1671264867403682,0.0033425297348073637
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Portunidae,Portunus,xantusii,60,1,USA (CA),Portunus xantusii,0.0026673495081407507,0.19804746666666667,2.7684905185185187,28.253590748167536,0.07536220138533474,0.0015072440277066948
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Penaeidae,Penaeus,californicus,19,1,USA (CA),Penaeus californicus,0.0026673495081407507,1.2378,2.6950000000000003,6.980578783143546,0.0186196433837557,3.723928676751139e-4
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Penaeidae,Penaeus,californicus,11,1,USA (CA),Penaeus californicus,0.0026673495081407507,1.2378,2.6950000000000003,1.600308694815144,0.0042685826099885405,8.537165219977081e-5
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,9.144,374.904,18745.2,Q,Arthropoda,Penaeidae,Penaeus,californicus,15,1,USA (CA),Penaeus californicus,0.0026673495081407507,1.2378,2.6950000000000003,3.691615166103492,0.009846827897551085,1.969365579510217e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Clinidae,Heterostichus,rostratus,73,1,USA (CA),Heterostichus rostratus,0.0024854847689493357,0.0139,2.846,3.9813619370586544,0.00989561445423391,1.9791228908467822e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Clinidae,Heterostichus,rostratus,56,1,USA (CA),Heterostichus rostratus,0.0024854847689493357,0.0139,2.846,1.872224504207015,0.004653385489260258,9.306770978520515e-5
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Clinidae,Heterostichus,rostratus,55,1,USA (CA),Heterostichus rostratus,0.0024854847689493357,0.0139,2.846,1.7786357389812715,0.004420772038746897,8.841544077493794e-5
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Clinidae,Heterostichus,rostratus,105,1,USA (CA),Heterostichus rostratus,0.0024854847689493357,0.0139,2.846,11.202618471137228,0.027843937582362074,5.568787516472415e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Clinidae,Heterostichus,rostratus,80,1,USA (CA),Heterostichus rostratus,0.0024854847689493357,0.0139,2.846,5.166648343210018,0.01284162576356582,2.568325152713164e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Clinidae,Heterostichus,rostratus,84,1,USA (CA),Heterostichus rostratus,0.0024854847689493357,0.0139,2.846,5.936270035591877,0.014754508757833943,2.950901751566789e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,123,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,27.168658200000007,0.06752728614889049,0.0013505457229778099
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,108,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,18.391795200000004,0.04571252684323551,9.142505368647104e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,94,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,12.126526400000001,0.030140296667462024,6.028059333492405e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,102,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,15.493636799999997,0.03850919828203292,7.701839656406585e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,112,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,20.511948799999995,0.050982136323868596,0.001019642726477372
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,131,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,32.8221286,0.08157890071979639,0.0016315780143959279
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,107,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,17.885627799999995,0.0444544554799968,8.890891095999361e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,122,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,26.511380799999998,0.06589363318221585,0.0013178726636443171
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,95,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,12.517675,0.031112490555157878,6.222498111031576e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,109,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,18.907423400000003,0.04699411288077627,9.398822576155254e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,94,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,12.126526400000001,0.030140296667462024,6.028059333492405e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,115,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,22.204775,0.05518963006044699,0.00110379260120894
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,121,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,25.8647906,0.06428654308836396,0.0012857308617672792
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,115,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,22.204775,0.05518963006044699,0.00110379260120894
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,120,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,25.2288,0.062705798138869,0.00125411596277738
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,124,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,27.836710400000005,0.06918771971685359,0.0013837543943370717
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,146,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,45.4371856,0.11293343275272409,0.0022586686550544817
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,145,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,44.509925,0.11062874065457727,0.0022125748130915456
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,87,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,9.614143799999997,0.023895807981388684,4.7791615962777367e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,110,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,19.4326,0.048299431321084864,9.659886264216974e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,121,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,25.8647906,0.06428654308836396,0.0012857308617672792
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,130,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,32.0762,0.07972490654577269,0.0015944981309154538
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,116,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,22.7890816,0.05664191521514356,0.0011328383043028713
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,95,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,12.517675,0.031112490555157878,6.222498111031576e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,nebulifer,101,1,USA (CA),Paralabrax nebulifer,0.0024854847689493357,0.0146,3,15.0423946,0.03738764266682574,7.477528533365148e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,maculatofasciatus,92,1,USA (CA),Paralabrax maculatofasciatus,0.0024854847689493357,0.0325,2.915,20.956795606035705,0.05208779628478611,0.0010417559256957222
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Serranidae,Paralabrax,maculatofasciatus,93,1,USA (CA),Paralabrax maculatofasciatus,0.0024854847689493357,0.0325,2.915,21.627740796416102,0.0537554203362764,0.001075108406725528
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,55,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,4.99125,0.012405675853018373,2.4811351706036745e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,54,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,4.723920000000001,0.011741231209735147,2.3482462419470296e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,55,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,4.99125,0.012405675853018373,2.4811351706036745e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,66,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,8.62488,0.021437007874015746,4.287401574803149e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,67,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,9.02289,0.022426255666905273,4.485251133381055e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,60,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,6.4799999999999995,0.016105941302791693,3.221188260558339e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,80,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,15.36,0.0381770460510618,7.63540921021236e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,69,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,9.855270000000003,0.024495123478883326,4.899024695776665e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,69,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,9.855270000000003,0.024495123478883326,4.899024695776665e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,60,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,6.4799999999999995,0.016105941302791693,3.221188260558339e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,62,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,7.149840000000001,0.01777081842042472,3.5541636840849447e-4
San Diego,32.765211,-117.246564,Seagrass,20160628,900,100,44,9.144,402.336,20116.8,Q,Chordata,Embiotocidae,Cymatogaster,aggregata,74,1,USA (CA),Cymatogaster aggregata,0.0024854847689493357,0.03,3,12.156720000000002,0.030215342400381776,6.043068480076356e-4
