Country,habitat,sciName,Genus,family,length,biomass,abun,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,act,food,asp,tl,feed,troph,watercol,clim,body,snoutx,snouty,name
Korea,Unvegetated,Konosirus punctatus,NA,Clupeidae,41,1.0456598554401717,4,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,active,2.94,1.33155,593,selective plankton feeding,planktivore,pelagic non-site attached,subtropical,fusiform / normal,nan,nan,Konopunc
Korea,Unvegetated,Pseudoblennius cottoides,NA,Cottidae,52,1.3538645634047555,4,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,ambush,3.71,nan,nan,hunting macrofauna (predator),benthic invertivore,demersal,subtropical;temperate,elongated;fusiform / normal,nan,nan,Pseucott
Korea,Unvegetated,Ditrema temminckii,NA,Embiotocidae,72.75,11.2002908272467,5.5,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,active,,,,hunting macrofauna (predator),benthic invertivore,pelagic non-site attached,boreal;subtropical;temperate,fusiform / normal;short and / or deep,,,Ditrtemm
Korea,Unvegetated,Acanthogobius flavimanus,NA,Gobiidae,85,5.945657130111542,2,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,ambush,3.07,0.7004875,593,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,fusiform / normal,20,186,Acanflav
Korea,Unvegetated,Favonigobius gymnauchen,NA,Gobiidae,79.25,5.427527580433679,56.5,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,ambush,2.71,0.875239,590,hunting macrofauna (predator),benthic invertivore,benthic,tropical,fusiform / normal,nan,nan,Favogymn
Korea,Unvegetated,Hexagrammos otakii,NA,Hexagrammidae,108.5,18.450381599999996,1,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,active,3.79,1.23273,577,hunting macrofauna (predator),higher carnivore,demersal,subtropical;temperate,elongated,nan,nan,Hexaotak
Korea,Unvegetated,Lateolabrax japonicus,NA,Lateolabracidae,51.75,8.115005489431024,10.5,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,ambush,3.32,1.614635,594.5,hunting macrofauna (predator),planktivore,pelagic non-site attached,subtropical,fusiform / normal,28,181,Latejapo
Korea,Unvegetated,Rudarius ercodes,NA,Monacanthidae,53,3.5198550958246897,5,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,active,3.09,nan,nan,browsing on substrate,benthic invertivore,pelagic site attached,subtropical;temperate;tropical,short and / or deep,nan,nan,Rudaerco
Korea,Unvegetated,Lactoria cornuta,NA,Ostraciidae,18,0.1351655170797322,1,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,active,3.5,1.13322,568,hunting macrofauna (predator),benthic invertivore,demersal,tropical,short and / or deep,45,163,Lactcorn
Korea,Unvegetated,Pholis fangi,NA,Pholidae,135.5,8.240982303742854,2,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,active,nan,nan,nan,browsing on substrate,omnivore,benthic,subtropical;temperate,eel-like,nan,nan,Pholfang
Korea,Unvegetated,Sebastiscus marmoratus,NA,Sebastidae,56.25,2.668266419772081,1.5,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,ambush,nan,1.43431,604,hunting macrofauna (predator),higher carnivore,pelagic site attached,subtropical,fusiform / normal,nan,nan,Sebamarm
Korea,Unvegetated,Sillago sp.,NA,Sillaginidae,117.5,12.79995347746091,2,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,active,,,,hunting macrofauna (predator),benthic invertivore,demersal,tropical,elongated;fusiform / normal,,,Sillsp
Korea,Unvegetated,Takifugu niphobles,NA,Tetraodontidae,60,1.9187576545568967,14,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,active,3.26,1.74618,560,hunting macrofauna (predator),benthic invertivore,demersal,subtropical,fusiform / normal;short and / or deep,43,168,Takiniph
Korea,Unvegetated,Chelidonichthys kumu,NA,Triglidae,102.5,11.283716586733966,2,Korea,0.2274914790972235,Pacific,West,34.7286333333333,128.6047,3.94079999923706,1.98960001468658,0.998200011253357,2.94259996414185,0.71139999628067,0.533000004291534,0.401599997282028,45.751399230957,34.0945999145508,32.94580078125,26.1562000274658,17.6826000213623,11.6558000564575,14.5003999710083,ambush,3.68,0.996329,558,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,elongated,43,201,Chelkumu
Mexico (BN),Seagrass,Atherinops affinis,NA,Atherinopsidae,20.673333333333332,0.2532797919172986,22.666666666666668,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,2.76,1.24322,561,selective plankton feeding,planktivore,pelagic site attached,subtropical;temperate,elongated,nan,nan,Atheaffi
Mexico (BN),Seagrass,Atherinopsis californiensis,NA,Atherinopsidae,50,1.098986639426112,1,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,2.33,1.78363,563,variable,planktivore,pelagic site attached,temperate,elongated,nan,nan,Athecali
Mexico (BN),Seagrass,Hypsoblennius gentilis,NA,Blenniidae,91.5,8.640691226211146,2,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,2.71,1.45064,511,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,elongated,46,111,Hypsgent
Mexico (BN),Seagrass,Fundulus parvipinnis,NA,Fundulidae,34.166666666666664,2.454882385561011,23.333333333333332,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,nan,1.23684,561,hunting macrofauna (predator),benthic invertivore,benthic,temperate,elongated,40,147,Fundparv
Mexico (BN),Seagrass,Ctenogobius sagittula,NA,Gobiidae,81,3.2966664651306283,1,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,nan,0.505296,592,variable,omnivore,benthic,tropical,elongated,21,147,Ctensagi
Mexico (BN),Seagrass,Ilypnus gilberti,NA,Gobiidae,31.5,0.3066818174931905,30.666666666666668,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,nan,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,elongated;fusiform / normal,nan,nan,Ilypgilb
Mexico (BN),Seagrass,Farfantepenaeus californiensis,NA,Penaeidae,129,12.29816122765647,1,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,nan,,,variable,omnivore,benthic,subtropical,shrimp,,,Farfcali
Mexico (BN),Seagrass,Callinectes arcuatus,NA,Portunidae,45.5,8.054281879687952,6.333333333333333,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,3.6,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,crab,,,Callarcu
Mexico (BN),Seagrass,Paralabrax maculatofasciatus,NA,Serranidae,202.5,211.20618948414025,2,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,4.2,1.63613,617,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,fusiform / normal,nan,nan,Paramacu
Mexico (BN),Seagrass,Paralabrax nebulifer,NA,Serranidae,125.25,30.05935965,2,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,3.53,2.57607,566,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,fusiform / normal,34,176,Paranebu
Mexico (BN),Seagrass,Syngnathus leptorhynchus,NA,Syngnathidae,58.75,0.05099418003133653,1.5,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan,Synglept
Mexico (BN),Seagrass,Hemigrapsus oregonensis,NA,Varunidae,7,NaN,3,Baja,0.28779725376202187,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,,,,variable,omnivore,benthic,temperate,crab,,,Hemioreg
Mexico (BN),Unvegetated,Atherinops affinis,NA,Atherinopsidae,23.85,0.3615810522241648,31,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,2.76,1.24322,561,selective plankton feeding,planktivore,pelagic site attached,subtropical;temperate,elongated,nan,nan,Atheaffi
Mexico (BN),Unvegetated,Atherinopsis californiensis,NA,Atherinopsidae,63.5,2.4984377745617663,1.5,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,2.33,1.78363,563,variable,planktivore,pelagic site attached,temperate,elongated,nan,nan,Athecali
Mexico (BN),Unvegetated,Hypsoblennius gentilis,NA,Blenniidae,78.25,5.16837603404716,3.5,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,2.71,1.45064,511,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,elongated,46,111,Hypsgent
Mexico (BN),Unvegetated,Anchoa delicatissima,NA,Engraulidae,70.33333333333333,2.487800793529839,49.333333333333336,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,nan,1.93524,577,filtering plankton,planktivore,pelagic non-site attached,subtropical;temperate,elongated,27,210,Anchdeli
Mexico (BN),Unvegetated,Fundulus parvipinnis,NA,Fundulidae,25.5,0.3075524496873553,12,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,nan,1.23684,561,hunting macrofauna (predator),benthic invertivore,benthic,temperate,elongated,40,147,Fundparv
Mexico (BN),Unvegetated,Ilypnus gilberti,NA,Gobiidae,30.333333333333332,0.24096938889079908,13.333333333333334,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,nan,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,elongated;fusiform / normal,nan,nan,Ilypgilb
Mexico (BN),Unvegetated,Hyporhamphus rosae,NA,Hemiramphidae,112,15.474719618387924,1,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,nan,nan,nan,selective plankton feeding,planktivore,pelagic site attached,temperate;tropical,elongated;fusiform / normal,nan,nan,Hyporosa
Mexico (BN),Unvegetated,Halichoeres semicinctus,NA,Labridae,123,24.559329689435014,1,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,3.26,1.03567,580,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,elongated;fusiform / normal,28,206,Halisemi
Mexico (BN),Unvegetated,Callinectes arcuatus,NA,Portunidae,110,71.7240026643845,1,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,active,3.6,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,crab,,,Callarcu
Mexico (BN),Unvegetated,Paralabrax maculatofasciatus,NA,Serranidae,241,347.10673468468855,1,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,4.2,1.63613,617,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,fusiform / normal,nan,nan,Paramacu
Mexico (BN),Unvegetated,Paralabrax nebulifer,NA,Serranidae,128.75,31.279043650000002,1.5,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,3.53,2.57607,566,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,fusiform / normal,34,176,Paranebu
Mexico (BN),Unvegetated,Syngnathus leptorhynchus,NA,Syngnathidae,74,0.10304643256195234,2,Baja,0.020034491522679266,Pacific,East,31.75306775,-116.62549875,12.4323333104452,5.22900001207987,2.08733332157135,10.3450002670288,0.539666672547658,0.408666660388311,0.288333331545194,55.8390007019043,41.984001159668,33.5203336079915,21.6060002644857,17.8143329620361,15.0300000508626,6.57600005467733,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan,Synglept
Norway,Seagrass,Crangon crangon,NA,Crangonidae,31.666666666666668,0.2842684804287006,6.666666666666667,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,,,,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate,shrimp,,,Crancran
Norway,Seagrass,Cyclopterus lumpus,NA,Cyclopteridae,15.5,0.2640373536806488,2,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,3.64,0.727708,580,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,temperate,short and / or deep,28,169,Cycllump
Norway,Seagrass,Gasterosteus aculeatus,NA,Gasterosteidae,33.166666666666664,0.5206351161179044,3.3333333333333335,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,3.380000114,2.03993,575,variable,benthic invertivore;planktivore,demersal,temperate,fusiform / normal,28,151,Gastacul.1
Norway,Seagrass,Spinachia spinachia,NA,Gasterosteidae,45.666666666666664,1.1431793300187534,1.3333333333333333,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,3.5,1.60243,573,variable,benthic invertivore;planktivore,benthic;demersal,temperate,elongated,nan,nan,Spinspin
Norway,Seagrass,Pholis gunnellus,NA,Pholidae,100,4.481964946391206,1,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,3.54,nan,nan,browsing on substrate,omnivore,benthic,temperate,eel-like,nan,nan,Pholgunn
Norway,Seagrass,Pleuronectes platessa,NA,Pleuronectidae,31.5,0.3029673263312145,2,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,ambush,3.23,1.39958,599,hunting macrofauna (predator),benthic invertivore,benthic,polar,short and / or deep,613,200,Pleuplat
Norway,Unvegetated,Crangon crangon,NA,Crangonidae,29,0.22048856084163268,4.666666666666667,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,,,,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate,shrimp,,,Crancran
Norway,Unvegetated,Pomatoschistus sp.,NA,Gobiidae,21.333333333333332,0.07522431631020285,19,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,ambush,,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,,,Pomasp
USA (AK),Seagrass,Blepsias cirrhosus,NA,Agonidae,78,4.50178745714019,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,nan,0.958516,434,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate,elongated,nan,nan,Blepcirr
USA (AK),Seagrass,Aulorhynchus flavidus,NA,Aulorhynchidae,79.5,0.5114030822961227,5,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.390000105,1.1713,585,selective plankton feeding,benthic invertivore;planktivore,demersal;pelagic site attached,boreal;subtropical;temperate,elongated,nan,nan,Auloflav
USA (AK),Seagrass,Leptocottus armatus,NA,Cottidae,169.25,136.07862871263833,3.5,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.68,1.27423,594,hunting macrofauna (predator),higher carnivore,benthic;demersal,boreal;polar,elongated,nan,nan,Leptarma
USA (AK),Seagrass,Myoxocephalus polyacanthocephalus,NA,Cottidae,43.5,1.292958661671423,2,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.71,1.00063,586,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,boreal;polar;subtropical,fusiform / normal,nan,nan,Myoxpoly
USA (AK),Seagrass,Oligocottus maculosus,NA,Cottidae,46,0.8807940816025168,1.5,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.38,1.00868,597,hunting macrofauna (predator),benthic invertivore,benthic,boreal;polar;temperate,elongated,nan,nan,Oligmacu
USA (AK),Seagrass,Gadus chalcogrammus,NA,Gadidae,80,2.5119172385534725,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,ambush,3.680000067,1.32172,578.5,hunting macrofauna (predator),benthic invertivore;higher carnivore;planktivore,demersal,polar,fusiform / normal,35,171,Gaduchal
USA (AK),Seagrass,Gasterosteus aculeatus,NA,Gasterosteidae,25.5,0.1930036460693541,1,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,active,3.380000114,2.03993,575,variable,benthic invertivore;planktivore,demersal,temperate,fusiform / normal,28,151,Gastacul.1
USA (AK),Seagrass,Pholis laeta,NA,Pholidae,47,0.459049787650283,2,AK,0.0017860163885773,Pacific,East,58.60856,-134.931805,8.33940010070801,2.77679996490478,0.776800012588501,7.56260018348694,0.871199989318848,0.819199991226196,0.77279999256134,36.1504005432129,26.1992004394531,26.7399997711182,14.2893999099731,7.80620002746582,3.21440000534058,11.0749998092651,active,3.27,nan,nan,browsing on substrate,omnivore,benthic,polar;subtropical,eel-like,nan,nan,Phollaet
