Site Name,Original Name,Lat,Long,Seagrass/Unveg,Date,Time,Depth,Distance,Data Collector,Q/PA,Fish/Invert/Other,Genus,Species,Length,Abundance,Notes,Participant List,Contact Email
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,35,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,PA,Fish,Pomatoschistus,marmoratus,NA,35,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Mugil,cephalus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Mugil,cephalus,75,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Mugil,cephalus,55,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Mugil,cephalus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Mugil,cephalus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Mugil,cephalus,55,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Mugil,cephalus,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Mugil,cephalus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,100,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Dicentrarchus,labrax,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Salaria,pavo,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Salaria,pavo,55,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Salaria,pavo,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Gobius ,geniporus,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Gobius ,geniporus,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Gobius ,geniporus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20264,15.47251,Unveg,20160701,900,100,60,Claudia Kruschel,Q,Fish,Gobius ,geniporus,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Solea ,solea,40,,"sand with a few patches of short Zostera noltii and e few small vegetated rocks in very shallow water, net hauled onto beach",,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Pomatoschistus,marmoratus,25,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,PA,Fish,Pomatoschistus,marmoratus,NA,65,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,bellyfish,sp,45,,this fish could not be identified,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Mugil,cephalus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Syngnathus,typhle,80,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Syngnathus,typhle,115,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,20,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,20,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,35,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,20,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,20,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,20,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,25,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,20,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,35,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,25,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,20,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,25,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,25,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,35,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Palaemon ,elegans,20,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Processa ,macrophthalma,25,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Processa ,macrophthalma,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Processa ,macrophthalma,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Processa ,macrophthalma,35,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Processa ,macrophthalma,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Processa ,macrophthalma,35,,,,
SvetiDuh,CR-B-SvetiDuh,44.20182,15.47361,Unveg,20160701,1000,100,52,Claudia Kruschel,Q,Invert,Processa ,macrophthalma,25,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Syngnathus,typhle,115,,"Zostera noltii, patchy (100% - 0% coverage) between 100 cm and 50 cm then dense (100% coverage), overall seagrass coverage under the hauled net 90%",,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Syngnathus,typhle,160,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Syngnathus,typhle,85,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,35,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,55,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,65,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,65,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,65,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,65,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,35,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,85,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,75,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,75,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,80,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,65,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,65,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,75,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,80,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,60,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,65,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Atherina ,hepsetus,70,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,PA,Fish,Atherina ,hepsetus,NA,29,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,85,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,80,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,75,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,95,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,85,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,95,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,75,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,90,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,80,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,80,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,80,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Symphodus,ocellatus,100,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,55,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,55,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Mullus,barbatus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,140,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,95,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,110,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,100,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,140,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,110,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,90,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,80,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,65,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,50,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,30,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,45,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,40,,,,
SvetiDuh,CR-B-SvetiDuh,44.20603,15.47262,Seagrass,20160701,1100,100,60,Claudia Kruschel,Q,Fish,Zosterisessor,ophiocephalus,50,,,,
