Site Name,Lat,Long,Seagrass/Unveg,Date,Time,Depth,Distance,Data Collector,Q/PA,Genus,Species,Length,Abundance,Notes,Participant List,Contact Email
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,47,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,105,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,145,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,115,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,130,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,113,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,85,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,110,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,65,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,106,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,86,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,124,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,130,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,94,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,107,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,114,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,110,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,120,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,108,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,112,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,84,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,95,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,100,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,92,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,103,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,maculatofasciatus,80,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,maculatofasciatus,87,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Cymatogaster,aggregata,85,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Cymatogaster,aggregata,75,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Platichthys,stellatus,125,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Platichthys,stellatus,135,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Umbrina ,roncador,145,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Umbrina ,roncador,143,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Umbrina ,roncador,129,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Umbrina ,roncador,123,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Umbrina ,roncador,124,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Atherinops,affinis,45,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Atherinops,affinis,40,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Atherinops,affinis,45,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Atherinops,affinis,35,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Atherinops,affinis,133,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Atherinops,affinis,155,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,29,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,22,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,20,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,20,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,20,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,16,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,18,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,22,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,16,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,17,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,19,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,16,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,16,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,15,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,31,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,32,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,20,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,29,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,31,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,36,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,26,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,27,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,21,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,20,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Lepidogobius,lepidus,22,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",PA,Lepidogobius,lepidus,NA,32,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,70,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,61,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,40,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,80,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,85,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,64,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,70,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,54,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,68,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,66,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,63,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,80,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Portunus,xantusii,60,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Penaeus,californicus,19,,Measured rostrum length (extended from head),"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Penaeus,californicus,11,,Measured rostrum length (extended from head),"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160701,1215,100,41,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Penaeus,californicus,15,,Measured rostrum length (extended from head),"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Atherinops,affinis,54,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Atherinops,affinis,55,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Atherinops,affinis,54,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Atherinops,affinis,54,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Atherinops,affinis,57,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Atherinops,affinis,50,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Atherinops,affinis,46,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Platichthys,stellatus,140,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Platichthys,stellatus,125,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Platichthys,stellatus,110,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Platichthys,stellatus,135,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Cymatogaster,aggregata,76,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Lepidogobius,lepidus,39,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Lepidogobius,lepidus,30,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Lepidogobius,lepidus,27,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Lepidogobius,lepidus,22,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Unveg,20160701,1315,100,38,"Julia Ledbetter, Kaylee Griffith, Mallarie Yeager",Q,Lepidogobius,lepidus,24,,,"Julia Ledbetter, Mallarie Yeager, Kaylee Griffith, Ian Wood",khovel@mail.sdsu.edu
